EncuestaViaje_id,EncuestaHogar_id,EncuestaPersona_id,Estrato,sexo,edad,parentesco,TamanoHogar,Motorizacion,zatHogar,MzatHogar,DptoHogar,Anillo,zonaimm,zato,MzatO,AnilloOrigenViaje,zatd,Mzatd,AnilloDestinoViaje,CategoriaViaje,CategoriaViajeHB,HaciaoDesdeEstudio,Numeroviaje,NUMEROETAPA,MedioTransporte,ModoDesagregado,ModoAgregado,ModoViajeCompleto,ModoPrincipal,ModoPrincipalAgregado,CUADRASCAMINADAS,CUADRASCAMINADASDESPUES,siesapie,MOTIVOCUADRASAPIE,MOTIVOCUADRASAPIEOTRO,TIPOESTACIONAMIENTO,COSTOESTTIEMPOENUM,COSTOESTACIONAMIENTO,CostoestacionamientoxViaje,CostoestacionamientoEnHogar,CostoEstacionamientoxViajeTotal,COSTOPEAJE,PERSONASCONUSTED,COSTOTAXI,PAGOUSTEDTAXI,PERSONASCONUSTEDTAXI,COSTOTAXIPagado,LINEAFERROCARRIL,ESTACIONENTRADAFERROCARRIL,ESTACIONSALIDAFERROCARRIL,LineaOmnibus,LineaOMNIBUSDESTINO,TIPOLINEAOMNIBUS,TIPOBOLETOOMNIBUS,BoletoOmnibus,BoletoOmnibusDesagregado,PuntoTransferencia,CANTIDADBOLETOSOMNIBUS,COSTOTARIFA,CostoTarifaxViaje,Ponderacion
5523,5513,5522,4,1,50,2,3 o 4 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,43,2,Montevideo,15,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,4,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,519.442849849
5524,5513,5522,4,1,50,2,3 o 4 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,15,4,Montevideo,43,2,Montevideo,Hogar-Trabajo,HBW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,519.442849849
6256,6250,6251,4,2,43,1,1 Persona,No Posee,43,2,1,Montevideo,Centro,71,3,Montevideo,43,2,Montevideo,Hogar-Trabajo,HBW,0,5,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,300,CEMENTERIO CENTRAL,5,5,Boleto comun,Boleto comun,,1,16,16,144.972393282
6259,6257,6258,5,1,39,1,1 Persona,Auto o Mas de 2 Vehiculos ,158,24,3,Primer Anillo,,158,24,Primer Anillo,53,11,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,358.191818828
6260,6257,6258,5,1,39,1,1 Persona,Auto o Mas de 2 Vehiculos ,158,24,3,Primer Anillo,,53,11,Montevideo,158,24,Primer Anillo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,358.191818828
6261,6257,6258,5,1,39,1,1 Persona,Auto o Mas de 2 Vehiculos ,158,24,3,Primer Anillo,,158,24,Primer Anillo,169,19,Segundo Anillo,Hogar-Trabajo,HBW,0,3,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,358.191818828
6262,6257,6258,5,1,39,1,1 Persona,Auto o Mas de 2 Vehiculos ,158,24,3,Primer Anillo,,169,19,Segundo Anillo,158,24,Primer Anillo,Hogar-Trabajo,HBW,0,4,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,358.191818828
6265,6263,6264,2,2,39,4,3 o 4 Personas,No Posee,103,15,1,Montevideo,Este,103,15,Montevideo,39,2,Montevideo,Hogar-Otros,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,300,cementerio central,5,4,Boleto 2 horas,Boleto 2 horas,,1,21,21,284.4214337628
6266,6263,6264,2,2,39,4,3 o 4 Personas,No Posee,103,15,1,Montevideo,Este,39,2,Montevideo,5,1,Montevideo,Otros,NHB,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,121,ciudad vieja,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,284.4214337628
5538,5533,5534,5,2,27,1,2 Personas,1 Moto,159,16,3,Primer Anillo,,159,16,Primer Anillo,159,16,Primer Anillo,Hogar-Trabajo,HBW,0,4,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,283.6413260782
5620,5613,5617,3,2,24,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,43,2,Montevideo,160,26,Primer Anillo,Otros,NHB,0,3,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,572.9026576315
5621,5613,5617,3,2,24,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,160,26,Primer Anillo,161,26,Primer Anillo,Otros,NHB,0,4,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,572.9026576315
5624,5613,5623,3,2,22,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,140,4,Montevideo,29,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,20,2,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,572.9026576315
5625,5613,5623,3,2,22,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,29,4,Montevideo,42,2,Montevideo,Otros,NHB,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,4,,0,,0,0,0,0,,,,,,,,,,,,181,POCITOS,5,8,Estudiante,Estudiante,,25,280,11.2,572.9026576315
5626,5613,5623,3,2,22,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,42,2,Montevideo,47,2,Montevideo,Otros,NHB,1,3,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,572.9026576315
5627,5613,5623,3,2,22,4,3 o 4 Personas,No Posee,140,4,1,Montevideo,Oeste,47,2,Montevideo,140,4,Montevideo,Hogar-Estudio,HBNW,1,4,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,5,,0,,0,0,0,0,,,,,,,,,,,,183,LA TEJA,5,8,Estudiante,Estudiante,,25,280,11.2,572.9026576315
5883,5879,5882,1,2,16,3,2 Personas,No Posee,95,9,1,Montevideo,Este,95,9,Montevideo,101,15,Montevideo,Hogar-Estudio,HBNW,1,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,3,,0,,0,0,0,0,,,,,,,,,,,,102,PLAZA INDEPENDENCIA,5,8,Estudiante,Estudiante,,50,400,8,439.7234879894
5884,5879,5882,1,2,16,3,2 Personas,No Posee,95,9,1,Montevideo,Este,101,15,Montevideo,95,9,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,20,4,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,439.7234879894
5927,5925,5926,9,1,50,1,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Hogar-Trabajo,HBW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5928,5925,5926,9,1,50,1,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Otros,NHB,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5929,5925,5926,9,1,50,1,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Otros,NHB,0,3,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,1,0,0,0,,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5930,5925,5926,9,1,50,1,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Hogar-Trabajo,HBW,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5931,5925,5926,9,1,50,1,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Hogar-Trabajo,HBW,0,5,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5895,5885,5889,5,2,31,2,5 o mas Personas,Mas de Auto-Otro-Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,6,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,485.5434426082
5897,5885,5896,5,2,7,4,5 o mas Personas,Mas de Auto-Otro-Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,485.5434426082
5898,5885,5896,5,2,7,4,5 o mas Personas,Mas de Auto-Otro-Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,485.5434426082
5904,5902,5903,2,1,25,1,3 o 4 Personas,1 Moto,106,10,1,Montevideo,Este,106,10,Montevideo,24,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1234.9878044963
5905,5902,5903,2,1,25,1,3 o 4 Personas,1 Moto,106,10,1,Montevideo,Este,24,4,Montevideo,106,10,Montevideo,Hogar-Trabajo,HBW,0,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,0,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1234.9878044963
5906,5902,5903,2,1,25,1,3 o 4 Personas,1 Moto,106,10,1,Montevideo,Este,106,10,Montevideo,104,10,Montevideo,Hogar-Otros,HBNW,0,3,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1234.9878044963
5907,5902,5903,2,1,25,1,3 o 4 Personas,1 Moto,106,10,1,Montevideo,Este,104,10,Montevideo,106,10,Montevideo,Hogar-Otros,HBNW,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1234.9878044963
6083,6072,6082,5,2,13,3,3 o 4 Personas,No Posee,156,14,3,Primer Anillo,,156,14,Primer Anillo,69,3,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,10,2,NO LE SIRVE EL HORARIO DEL BUS,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1708.6613933175
6084,6072,6082,5,2,13,3,3 o 4 Personas,No Posee,156,14,3,Primer Anillo,,69,3,Montevideo,156,14,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,10,2,NO LE SIRVE EL HORARIO DEL BUS,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1708.6613933175
6087,6085,6086,4,1,70,1,1 Persona,No Posee,36,2,1,Montevideo,Centro,36,2,Montevideo,38,2,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,120.0691600802
6088,6085,6086,4,1,70,1,1 Persona,No Posee,36,2,1,Montevideo,Centro,38,2,Montevideo,36,2,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,120.0691600802
6109,6107,6108,1,2,43,1,5 o mas Personas,No Posee,103,15,1,Montevideo,Este,5,1,Montevideo,103,15,Montevideo,Hogar-Otros,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,110,manga,5,3,Boleto 1 hora,Boleto 1 hora,,1,16,16,1359.5518211671
6110,6107,6108,1,2,43,1,5 o mas Personas,No Posee,103,15,1,Montevideo,Este,103,15,Montevideo,5,1,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,169,ciudadela,5,3,Boleto 1 hora,Boleto 1 hora,,1,16,16,1359.5518211671
5920,5916,5918,5,1,51,1,3 o 4 Personas,1 Moto,156,14,3,Primer Anillo,,141,9,Montevideo,156,14,Primer Anillo,Hogar-Trabajo,HBW,0,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,635.2715436693
5922,5916,5921,5,1,14,3,3 o 4 Personas,1 Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,635.2715436693
5923,5916,5921,5,1,14,3,3 o 4 Personas,1 Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,635.2715436693
5968,5966,5967,4,2,39,1,2 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,43,2,Montevideo,5,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,459.3473726305
5969,5966,5967,4,2,39,1,2 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,5,1,Montevideo,72,3,Montevideo,Otros,NHB,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,109,PASO CARRASCO,5,5,Boleto comun,Boleto comun,,1,16,16,459.3473726305
5970,5966,5967,4,2,39,1,2 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,72,3,Montevideo,43,2,Montevideo,Otros,NHB,0,3,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,300,CEMENTERIO CENTRAL,5,5,Boleto comun,Boleto comun,,1,16,16,459.3473726305
5971,5966,5967,4,2,39,1,2 Personas,Mas de Auto-Otro-Moto,43,2,1,Montevideo,Centro,43,2,Montevideo,43,2,Montevideo,Hogar-Otros,HBNW,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,459.3473726305
5940,5925,5933,9,2,43,2,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,158,24,Primer Anillo,178,19,Segundo Anillo,Hogar-Otros,HBNW,0,7,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5942,5925,5941,9,1,22,3,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,43,2,Montevideo,22,1,Montevideo,Otros,NHB,0,1,1,3,Taxi,Taxi - Remis,Taxi,Taxi,Taxi - Remis,,0,,0,,0,0,0,0,,,,,90,2,1,0,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5943,5925,5941,9,1,22,3,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,22,1,Montevideo,178,19,Segundo Anillo,Hogar-Otros,HBNW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus - Omnibus,Omnibus,Omnibus,,7,,0,,0,0,0,0,,,,,,,,,,,,CA1,CUIDAD VIEJA,5,6,Boleto centrico,Boleto centrico,,1,9,9,460.0242212778
5945,5925,5944,9,1,16,3,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Hogar-Estudio,HBNW,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5946,5925,5944,9,1,16,3,3 o 4 Personas,1 Auto-Otro,178,19,3,Segundo Anillo,,178,19,Segundo Anillo,178,19,Segundo Anillo,Hogar-Estudio,HBNW,1,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,13,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,460.0242212778
5949,5947,5948,3,2,71,1,1 Persona,No Posee,137,6,1,Montevideo,Oeste,137,6,Montevideo,145,6,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,3,LE GUSTA,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,278.2292160681
5954,5951,5953,5,2,60,2,3 o 4 Personas,Mas de Auto-Otro-Moto,156,14,3,Primer Anillo,,156,14,Primer Anillo,156,14,Primer Anillo,Hogar-Otros,HBNW,0,1,1,5,Omnibus Suburbano,Omnibus,Omnibus,Omnibus,Omnibus,,1,,0,,0,0,0,0,,,,,,,,,,,,14L,LAS PIEDRAS,6,10,Zonal/Local,Zonal/Local,,1,11,11,148.938282465
5390,5388,5389,4,1,62,1,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,34,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,4,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5391,5388,5389,4,1,62,1,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,34,4,Montevideo,12,1,Montevideo,Otros,NHB,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5392,5388,5389,4,1,62,1,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,12,1,Montevideo,36,2,Montevideo,Hogar-Trabajo,HBW,0,3,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5393,5388,5389,4,1,62,1,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,37,2,Montevideo,Hogar-Otros,HBNW,0,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5394,5388,5389,4,1,62,1,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,37,2,Montevideo,36,2,Montevideo,Hogar-Otros,HBNW,0,5,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,1,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5439,5419,5433,4,2,68,2,5 o mas Personas,1 Auto-Otro,39,2,1,Montevideo,Centro,37,2,Montevideo,36,2,Montevideo,Otros,NHB,0,6,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,544.4158525016
5396,5388,5395,4,2,47,2,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,110,16,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,0,,0,,0,0,0,0,,,,,,,,,,,,DM1,zona franca,5,15,Diferencial,Diferencial,,1,21,21,288.7276460092
5989,5987,5988,3,1,33,1,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,138,6,Montevideo,25,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,1,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,116.4851503569
5990,5987,5988,3,1,33,1,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,25,4,Montevideo,138,6,Montevideo,Hogar-Trabajo,HBW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,116.4851503569
5992,5987,5991,3,2,34,2,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,138,6,Montevideo,30,4,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,12,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,116.4851503569
5993,5987,5991,3,2,34,2,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,30,4,Montevideo,138,6,Montevideo,Hogar-Otros,HBNW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,148,MANGA,5,4,Boleto 2 horas,Boleto 2 horas,,1,21,21,116.4851503569
5994,5987,5991,3,2,34,2,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,138,6,Montevideo,137,6,Montevideo,Hogar-Trabajo,HBW,0,3,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,5,,0,,0,0,0,0,,,,,,,,,,,,149,POCITOS,5,4,Boleto 2 horas,Boleto 2 Horas No Pago,,1,0,0,116.4851503569
5995,5987,5991,3,2,34,2,2 Personas,1 Auto-Otro,138,6,1,Montevideo,Oeste,137,6,Montevideo,138,6,Montevideo,Hogar-Trabajo,HBW,0,4,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,,2,,0,,0,0,0,0,,,,,,,,,,,,149,MANGA,5,5,Boleto comun,Boleto comun,,1,16,16,116.4851503569
5405,5388,5398,4,1,16,3,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,37,2,Montevideo,36,2,Montevideo,Hogar-Otros,HBNW,0,7,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5407,5388,5406,4,1,15,3,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,40,2,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5408,5388,5406,4,1,15,3,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,40,2,Montevideo,36,2,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5409,5388,5406,4,1,15,3,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,40,2,Montevideo,Hogar-Estudio,HBNW,1,3,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5410,5388,5406,4,1,15,3,3 o 4 Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,40,2,Montevideo,36,2,Montevideo,Hogar-Estudio,HBNW,1,4,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,288.7276460092
5321,5319,5320,4,1,33,1,3 o 4 Personas,1 Auto-Otro,41,2,1,Montevideo,Centro,41,2,Montevideo,50,11,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,716.3880061899
